Epoch,Iteration,Loss
47,11,0.1679176539182663
48,0,0.16282716393470764
48,1,0.1538328230381012
48,2,0.229225292801857
48,3,0.26512178778648376
48,4,0.1867222785949707
48,5,0.16676625609397888
48,6,0.18300744891166687
48,7,0.16683730483055115
48,8,0.2690625786781311
48,9,0.145025372505188
48,10,0.14453867077827454
48,11,0.16691845655441284
49,0,0.21602998673915863
49,1,0.2208275943994522
49,2,0.11145386099815369
49,3,0.17532452940940857
49,4,0.26681578159332275
49,5,0.18893283605575562
49,6,0.20440393686294556
49,7,0.21703225374221802
49,8,0.15220358967781067
49,9,0.1750953644514084
49,10,0.1896873116493225
49,11,0.12834221124649048
50,0,0.10451201349496841
50,1,0.1830795556306839
50,2,0.12254764884710312
50,3,0.2070806324481964
50,4,0.1977503001689911
50,5,0.1680111587047577
50,6,0.12109978497028351
50,7,0.16245713829994202
50,8,0.24041518568992615
50,9,0.15581613779067993
50,10,0.2763468325138092
50,11,0.14036831259727478
51,0,0.1231185793876648
51,1,0.11391416937112808
51,2,0.15332916378974915
51,3,0.2684691250324249
51,4,0.13837280869483948
51,5,0.1642097383737564
51,6,0.216079980134964
51,7,0.10811904072761536
51,8,0.17222094535827637
51,9,0.1580045223236084
51,10,0.15658950805664062
51,11,0.19910654425621033
52,0,0.19593051075935364
52,1,0.11908440291881561
52,2,0.18107251822948456
52,3,0.13453607261180878
52,4,0.16569888591766357
52,5,0.13954921066761017
52,6,0.16589435935020447
52,7,0.1528463512659073
52,8,0.10857923328876495
52,9,0.1917164921760559
52,10,0.1351659893989563
52,11,0.12835849821567535
53,0,0.2120814472436905
53,1,0.14042705297470093
53,2,0.2049388736486435
53,3,0.1402912437915802
53,4,0.13012103736400604
53,5,0.15543685853481293
53,6,0.14230775833129883
53,7,0.14405904710292816
53,8,0.11657533049583435
53,9,0.12220338732004166
53,10,0.1420057713985443
53,11,0.14753781259059906
54,0,0.20873218774795532
54,1,0.15656577050685883
54,2,0.10265246778726578
54,3,0.13049110770225525
54,4,0.16777333617210388
54,5,0.124669648706913
54,6,0.11648617684841156
54,7,0.12828807532787323
54,8,0.23105014860630035
54,9,0.20114687085151672
54,10,0.13489733636379242
54,11,0.1304711103439331
55,0,0.16623824834823608
55,1,0.11883944272994995
55,2,0.16845431923866272
55,3,0.16825950145721436
55,4,0.13318073749542236
55,5,0.13095912337303162
55,6,0.10853338986635208
55,7,0.13919004797935486
55,8,0.21287822723388672
55,9,0.17236696183681488
55,10,0.14124293625354767
55,11,0.18817517161369324
56,0,0.1115480288863182
56,1,0.2020348161458969
56,2,0.10914765298366547
56,3,0.12459075450897217
56,4,0.12550364434719086
56,5,0.1559104323387146
56,6,0.17271341383457184
56,7,0.10543687641620636
56,8,0.2054443657398224
56,9,0.13124550879001617
56,10,0.11947919428348541
56,11,0.18936821818351746
57,0,0.14544890820980072
57,1,0.16799888014793396
57,2,0.20920559763908386
57,3,0.18170294165611267
57,4,0.0879756435751915
57,5,0.12046688795089722
57,6,0.16333450376987457
57,7,0.14276398718357086
57,8,0.1339927613735199
57,9,0.1348240226507187
57,10,0.15362046658992767
57,11,0.12664245069026947
58,0,0.1462593823671341
58,1,0.1362922638654709
58,2,0.17551879584789276
58,3,0.16287849843502045
58,4,0.12654288113117218
58,5,0.1826450228691101
58,6,0.10897799581289291
58,7,0.11394108831882477
58,8,0.21050620079040527
58,9,0.1430797576904297
58,10,0.12403272837400436
58,11,0.10458490252494812
59,0,0.10469769686460495
59,1,0.12504583597183228
59,2,0.13079650700092316
59,3,0.14400649070739746
59,4,0.1901271939277649
59,5,0.11096806079149246
59,6,0.09359140694141388
59,7,0.17320740222930908
59,8,0.1667550504207611
59,9,0.16415469348430634
59,10,0.14043539762496948
59,11,0.09622906893491745
60,0,0.09107436239719391
60,1,0.2842029929161072
60,2,0.12431206554174423
60,3,0.1388510912656784
60,4,0.12728722393512726
60,5,0.20406067371368408
60,6,0.13861021399497986
60,7,0.11695405095815659
60,8,0.13776534795761108
60,9,0.13058918714523315
60,10,0.10658065229654312
60,11,0.10771184414625168
61,0,0.11700580269098282
61,1,0.14575734734535217
61,2,0.22834771871566772
61,3,0.1611330360174179
61,4,0.1874309778213501
61,5,0.11087896674871445
61,6,0.13425055146217346
61,7,0.1618097722530365
61,8,0.15269054472446442
61,9,0.12120673060417175
61,10,0.1132270023226738
61,11,0.10728847235441208
62,0,0.11632321774959564
62,1,0.17144235968589783
62,2,0.15588241815567017
62,3,0.17959105968475342
62,4,0.11467362195253372
62,5,0.1726096123456955
62,6,0.1507749706506729
62,7,0.16768446564674377
62,8,0.09442384541034698
62,9,0.17714154720306396
62,10,0.13599473237991333
62,11,0.1545104682445526
63,0,0.1762285679578781
63,1,0.1526043862104416
63,2,0.18011809885501862
63,3,0.19935043156147003
63,4,0.15766051411628723
63,5,0.12257456034421921
63,6,0.1196170374751091
63,7,0.14105288684368134
63,8,0.10828953981399536
63,9,0.15256385505199432
63,10,0.14256712794303894
63,11,0.08850724995136261
64,0,0.1700318455696106
64,1,0.1520897001028061
64,2,0.1625162810087204
64,3,0.11614634841680527
64,4,0.2340124547481537
64,5,0.0850803330540657
64,6,0.14726072549819946
64,7,0.15153519809246063
64,8,0.12923426926136017
64,9,0.15786057710647583
64,10,0.1712607890367508
64,11,0.08313442766666412
65,0,0.1472984105348587
65,1,0.12683551013469696
65,2,0.269458532333374
65,3,0.17232413589954376
65,4,0.11219795793294907
65,5,0.090355783700943
65,6,0.17716236412525177
65,7,0.138919398188591
65,8,0.2113836109638214
65,9,0.2068106234073639
65,10,0.14720040559768677
65,11,0.12759867310523987
66,0,0.10888677090406418
66,1,0.1657876819372177
66,2,0.14681175351142883
66,3,0.15942001342773438
66,4,0.17437013983726501
66,5,0.14088203012943268
66,6,0.15001599490642548
66,7,0.09288302809000015
66,8,0.13812479376792908
66,9,0.11774926632642746
66,10,0.11251255124807358
66,11,0.1280171424150467
67,0,0.14167539775371552
67,1,0.12497434765100479
67,2,0.1641741693019867
67,3,0.09739337116479874
67,4,0.15337637066841125
67,5,0.17568738758563995
67,6,0.12578922510147095
67,7,0.13088592886924744
67,8,0.11605174839496613
67,9,0.05457989498972893
67,10,0.18832983076572418
67,11,0.14281043410301208
68,0,0.23074676096439362
68,1,0.11327987164258957
68,2,0.14671097695827484
68,3,0.11887730658054352
68,4,0.06947066634893417
68,5,0.08818348497152328
68,6,0.1444496512413025
68,7,0.15705573558807373
68,8,0.14880971610546112
68,9,0.08618243038654327
68,10,0.20396330952644348
68,11,0.14900366961956024
69,0,0.1386292278766632
69,1,0.11598456650972366
69,2,0.1545288860797882
69,3,0.1719883382320404
69,4,0.1649017035961151
69,5,0.11047275364398956
69,6,0.10711544752120972
69,7,0.12614203989505768
69,8,0.18017348647117615
69,9,0.24311834573745728
69,10,0.10251329094171524
69,11,0.10210846364498138
70,0,0.13081346452236176
70,1,0.1174498051404953
70,2,0.13613858819007874
70,3,0.10242092609405518
70,4,0.11014381796121597
70,5,0.224986732006073
70,6,0.22558031976222992
70,7,0.114191934466362
70,8,0.12576398253440857
70,9,0.13712811470031738
70,10,0.18309929966926575
70,11,0.16420277953147888
71,0,0.09727981686592102
71,1,0.08636076748371124
71,2,0.11759950965642929
71,3,0.190090149641037
71,4,0.12600772082805634
71,5,0.10497904568910599
71,6,0.14753291010856628
71,7,0.13674412667751312
71,8,0.16689634323120117
71,9,0.14436127245426178
71,10,0.07655181735754013
71,11,0.1574995517730713
72,0,0.10468238592147827
72,1,0.1673000305891037
72,2,0.13436877727508545
72,3,0.123311348259449
72,4,0.2592269480228424
72,5,0.2150474488735199
72,6,0.12620806694030762
72,7,0.12036798894405365
72,8,0.11402861028909683
72,9,0.11210235953330994
72,10,0.09409954398870468
72,11,0.12812450528144836
73,0,0.165272057056427
73,1,0.16250388324260712
73,2,0.12004142999649048
73,3,0.18484148383140564
73,4,0.12463632225990295
73,5,0.08503158390522003
73,6,0.11343593895435333
73,7,0.18193063139915466
73,8,0.1444305032491684
73,9,0.2262325882911682
73,10,0.13183283805847168
73,11,0.11444777995347977
74,0,0.15525676310062408
74,1,0.1591838300228119
74,2,0.1538318544626236
74,3,0.10761000216007233
74,4,0.13633763790130615
74,5,0.10138274729251862
74,6,0.1057124212384224
74,7,0.11628993600606918
74,8,0.21285076439380646
74,9,0.11089906096458435
74,10,0.13917772471904755
74,11,0.14898015558719635
75,0,0.12633420526981354
75,1,0.08368493616580963
75,2,0.18163514137268066
75,3,0.11728795617818832
75,4,0.11744007468223572
75,5,0.1637190580368042
75,6,0.18099375069141388
75,7,0.13254286348819733
75,8,0.1210610419511795
75,9,0.14375045895576477
75,10,0.11232766509056091
75,11,0.13456422090530396
76,0,0.13293126225471497
76,1,0.1565822809934616
76,2,0.13391606509685516
76,3,0.1122131496667862
76,4,0.12111136317253113
76,5,0.11745110154151917
76,6,0.07004000246524811
76,7,0.09971987456083298
76,8,0.12297214567661285
76,9,0.1309775710105896
76,10,0.17743337154388428
76,11,0.1600569486618042
77,0,0.10113835334777832
77,1,0.08431705832481384
77,2,0.08024396002292633
77,3,0.19370514154434204
77,4,0.14735515415668488
77,5,0.09929783642292023
77,6,0.13971608877182007
77,7,0.19609497487545013
77,8,0.1884487122297287
77,9,0.14905814826488495
77,10,0.07259312272071838
77,11,0.14603058993816376
78,0,0.20827627182006836
78,1,0.11623220145702362
78,2,0.1129385307431221
78,3,0.0817483440041542
78,4,0.0861048474907875
78,5,0.08688027411699295
78,6,0.16069673001766205
78,7,0.15005981922149658
78,8,0.1396964192390442
78,9,0.23173776268959045
78,10,0.17121149599552155
78,11,0.12414861470460892
79,0,0.11801749467849731
79,1,0.10054934024810791
79,2,0.13316500186920166
79,3,0.1328553855419159
79,4,0.1901649385690689
79,5,0.1309358775615692
79,6,0.13400021195411682
79,7,0.10957788676023483
79,8,0.13797399401664734
79,9,0.2752161920070648
79,10,0.14306338131427765
79,11,0.10206372290849686
80,0,0.12374678254127502
80,1,0.10691690444946289
80,2,0.1377258598804474
80,3,0.2053121030330658
80,4,0.15488570928573608
80,5,0.12360123544931412
80,6,0.11888005584478378
80,7,0.12397358566522598
80,8,0.11962132155895233
80,9,0.09352618455886841
80,10,0.12609176337718964
80,11,0.17164196074008942
81,0,0.15184378623962402
81,1,0.1339207887649536
81,2,0.1317199319601059
81,3,0.11959198117256165
81,4,0.14996042847633362
81,5,0.18613728880882263
81,6,0.09219767898321152
81,7,0.12321840226650238
81,8,0.13272546231746674
81,9,0.16607820987701416
81,10,0.07871859520673752
81,11,0.09692984819412231
82,0,0.0940513014793396
82,1,0.09891393780708313
82,2,0.21999520063400269
82,3,0.1809392124414444
82,4,0.1417362540960312
82,5,0.120676688849926
82,6,0.1683911830186844
82,7,0.10143105685710907
82,8,0.15489889681339264
82,9,0.11548669636249542
82,10,0.193110853433609
82,11,0.08977477997541428
83,0,0.12454122304916382
83,1,0.13300871849060059
83,2,0.12087007611989975
83,3,0.13343587517738342
83,4,0.08074373006820679
83,5,0.15212340652942657
83,6,0.10705025494098663
83,7,0.11048515886068344
83,8,0.10545359551906586
83,9,0.13526517152786255
83,10,0.18092316389083862
83,11,0.1977534294128418
84,0,0.0872531309723854
84,1,0.15505383908748627
84,2,0.13732270896434784
84,3,0.09896203130483627
84,4,0.10909697413444519
84,5,0.10140189528465271
84,6,0.09222259372472763
84,7,0.081193707883358
84,8,0.14595651626586914
84,9,0.10115543752908707
84,10,0.17019453644752502
84,11,0.19502507150173187
85,0,0.12450093775987625
85,1,0.13237535953521729
85,2,0.15069912374019623
85,3,0.1312883347272873
85,4,0.11619479209184647
85,5,0.10025425255298615
85,6,0.11577792465686798
85,7,0.09116381406784058
85,8,0.0875682458281517
85,9,0.13478602468967438
85,10,0.1389075517654419
85,11,0.11768791824579239
86,0,0.1771506667137146
86,1,0.1639065444469452
86,2,0.0759565457701683
86,3,0.08955971896648407
86,4,0.13365773856639862
86,5,0.11335063725709915
86,6,0.1257334053516388
86,7,0.12956565618515015
86,8,0.07547789067029953
86,9,0.0889829471707344
86,10,0.13585858047008514
86,11,0.17207923531532288
87,0,0.09320306032896042
87,1,0.11325261741876602
87,2,0.14906276762485504
87,3,0.14357270300388336
87,4,0.13526856899261475
87,5,0.09090624004602432
87,6,0.09292973577976227
87,7,0.11733736842870712
87,8,0.11398255079984665
87,9,0.19767574965953827
87,10,0.1014813780784607
87,11,0.08675499260425568
88,0,0.10148624330759048
88,1,0.11168194562196732
88,2,0.13096240162849426
88,3,0.16958509385585785
88,4,0.13799619674682617
88,5,0.17678314447402954
88,6,0.1973266303539276
88,7,0.07618719339370728
88,8,0.11666377633810043
88,9,0.17088355123996735
88,10,0.11884542554616928
88,11,0.0718453973531723
89,0,0.14188426733016968
89,1,0.21303293108940125
89,2,0.1327970176935196
89,3,0.08326983451843262
89,4,0.15281184017658234
89,5,0.09024510532617569
89,6,0.1834140568971634
89,7,0.11525946110486984
89,8,0.15228760242462158
89,9,0.08199453353881836
